,Data,Algorithm,min_pts,DCSI,Balance_gender,Balance_race,Balance_marital_status,ARI,NMI,Noise,Categorical,ARI_DB,NMI_DB,Setting,Degree,Balance_Mixed
0,adult_r,GroundTruth,5,6.752224744768392e-06,0.6716379765382456,0.5479211900194636,0.4282608245990687,1.0,1.0,0.0,True,0.053196812625897844,0.020389742180054606,,,
1,adult_r,GroundTruth_DB,5,0.0,1.0,1.0,1.0,0.053196812625897844,0.020389742180054606,0.0356425702811245,True,1.0,1.0,,,
2,adult_r,FairDEN_v1,11,0.070753523447033,0.9130972879080068,0.851061388410786,0.5790041293495711,0.05703642468127384,0.016410770072141315,0.0,True,0.08599911041949267,0.10921320099602355,R,2.0,0.0
3,adult_r,FairDEN_v1,13,0.08415489471462717,0.9154144619650152,0.9114425957799452,0.5713687825157898,0.050607924708853905,0.01425022224530471,0.0,True,0.0800530798144492,0.10555660252829734,R,2.0,0.0
4,adult_r,FairDEN_v1,15,0.070753523447033,0.9035487294582827,0.9118303525389684,0.597901771028517,0.04886818679734149,0.012760395302420676,0.0,True,0.08633845805487358,0.10942219282890049,R,2.0,0.0
5,adult_r,FairDEN_v1,10,0.07228924746105085,0.9104234474806132,0.8617663978477181,0.5717921058756978,0.0619641248879356,0.018204554181495105,0.0,True,0.08978627482852423,0.11154749294176274,R,2.0,0.0
