,Data,Algorithm,min_pts,DCSI,Balance,ARI,NMI,Noise,Categorical,ARI_DB,NMI_DB,N_cluster
0,bank3,GroundTruth,7.0,2.0623607533564808e-06,0.8588800057865307,1.0,1.0,0.0,None,0.005960703071005224,0.0012630222119024658,2
1,bank3,GroundTruth_DB,7.0,0.9856422394930905,0.7883183527205541,0.005960703071005224,0.0012630222119024658,0.002,None,1.0,1.0,2
2,bank3,FairDEN,,0.13572372055454557,0.9795400871576858,0.20550734738715362,0.0777794309148954,0.0,None,0.021678347755626076,0.02160461608768468,2
3,bank3,FairSC_normalized,,5.1354551039839365e-05,0.8752179478086022,-0.03704645299707401,0.03407103899838476,0.0,None,-0.0028084869160774975,0.004197738074346979,2
4,bank3,FairSC,,0.0,0.4215,-0.0642861075842048,0.015104892493774119,0.0,None,-0.005121147414901284,0.0023888777308573184,2
