,Data,Algorithm,min_pts,DCSI,Balance,ARI,NMI,Noise,Categorical,ARI_DB,NMI_DB,N_cluster
0,adult,GroundTruth,11.0,6.7354248360223666e-06,0.5150765485892573,1.0,1.0,0.0,None,0.01896906559139281,0.02182900706749843,2
1,adult,GroundTruth_DB,11.0,0.9920356605285473,0.4984977466199299,0.01896906559139281,0.02182900706749843,0.0015,None,1.0,1.0,2
2,adult,FairDEN,,0.08795729436261983,0.8333906776737063,0.05271879881415671,0.015954883672921083,0.0005,None,0.011082768422836935,0.022356844003065455,2
3,adult,FairSC_normalized,,4.306727660807714e-05,0.31875,0.16362989930510816,0.09514884434470504,0.0,None,0.005661726172917353,0.009734572166878187,2
4,adult,FairSC,,0.00012515544899956092,0.33625,-0.029217447762982608,0.08588836670012884,0.0,None,-0.004552082704307917,0.005392060042502173,2
